# timestamp(s) tx ty tz qx qy qz qw
1.520621018 0.000000000 0.000000000 0.000000000 0.031508340 -0.032239886 -0.998968512 0.005452191
1.520621018 0.000000000 0.000000000 0.000000000 0.032030273 -0.037186092 -0.998774617 0.006365515
1.520621018 0.000000000 0.000000000 0.000000000 0.032695516 -0.043299904 -0.998510939 0.005659231
1.520621018 0.000000000 0.000000000 0.000000000 0.033194528 -0.049952701 -0.998195359 0.002979148
1.520621018 0.000000000 0.000000000 0.000000000 -0.035041693 0.057645053 0.997721326 0.001132946
1.520621018 0.000000000 0.000000000 0.000000000 -0.037697838 0.065987070 0.997096239 0.004865128
1.520621018 0.000000000 0.000000000 0.000000000 -0.040431641 0.074410422 0.996381005 0.007298274
1.520621018 0.000000000 0.000000000 0.000000000 -0.042551431 0.081972017 0.995688879 0.008580252
1.520621018 0.000000000 0.000000000 0.000000000 -0.043852246 0.087954552 0.995122436 0.008503764
1.520621018 0.000000000 0.000000000 0.000000000 -0.045361430 0.092857765 0.994619925 0.007140026
1.520621019 0.000000000 0.000000000 0.000000000 -0.046699840 0.096117713 0.994261227 0.005012285
1.520621019 0.000000000 0.000000000 0.000000000 -0.047383974 0.097155796 0.994137205 0.002593942
1.520621019 0.000000000 0.000000000 0.000000000 0.048208269 -0.097196840 -0.994096945 0.000007878
1.520621019 0.000000000 0.000000000 0.000000000 0.049310527 -0.096024729 -0.994152447 0.002938792
1.520621019 0.000000000 0.000000000 0.000000000 0.050833960 -0.094514171 -0.994212061 0.005035720
1.520621019 0.000000000 0.000000000 0.000000000 0.053158924 -0.093268478 -0.994203343 0.005901952
1.520621019 0.000000000 0.000000000 0.000000000 0.055180702 -0.092464698 -0.994170613 0.005491984
1.520621019 0.000000000 0.000000000 0.000000000 0.056937685 -0.091589973 -0.994158436 0.004287286
1.520621019 0.000000000 0.000000000 0.000000000 0.057982783 -0.090397632 -0.994210045 0.003556962
1.520621019 0.000000000 0.000000000 0.000000000 0.059097285 -0.090084759 -0.994169305 0.004431608
1.520621019 0.000000000 0.000000000 0.000000000 0.060522712 -0.088551209 -0.994210820 0.006366387
1.520621019 0.000000000 0.000000000 0.000000000 0.061874989 -0.086186639 -0.994315584 0.008936962
1.520621019 0.000000000 0.000000000 0.000000000 0.062693593 -0.082294586 -0.994570673 0.011237915
1.520621019 0.000000000 0.000000000 0.000000000 0.063426859 -0.076908660 -0.994940209 0.012492847
1.520621019 0.000000000 0.000000000 0.000000000 0.063802421 -0.071177392 -0.995338975 0.012781015
1.520621019 0.000000000 0.000000000 0.000000000 0.063253879 -0.064905839 -0.995815144 0.011763432
1.520621019 0.000000000 0.000000000 0.000000000 0.063072454 -0.059932578 -0.996157310 0.010028264
1.520621019 0.000000000 0.000000000 0.000000000 0.062696021 -0.055856167 -0.996432143 0.008501824
1.520621019 0.000000000 0.000000000 0.000000000 0.061541231 -0.052204769 -0.996704663 0.008194715
1.520621019 0.000000000 0.000000000 0.000000000 0.059862995 -0.049346326 -0.996942577 0.009319830
1.520621020 0.000000000 0.000000000 0.000000000 0.059284726 -0.047551244 -0.997052308 0.010530692
1.520621020 0.000000000 0.000000000 0.000000000 0.059225816 -0.046649073 -0.997103792 0.010009755
1.520621020 0.000000000 0.000000000 0.000000000 0.059158205 -0.045807024 -0.997167979 0.007618769
1.520621020 0.000000000 0.000000000 0.000000000 0.058025546 -0.043794851 -0.997344345 0.004393717
1.520621020 0.000000000 0.000000000 0.000000000 0.056333140 -0.040398811 -0.997593029 0.001631585
1.520621020 0.000000000 0.000000000 0.000000000 -0.055553410 0.037615792 0.997746869 0.000238218
1.520621020 0.000000000 0.000000000 0.000000000 -0.055156003 0.034756066 0.997871338 0.001620070
1.520621020 0.000000000 0.000000000 0.000000000 -0.055824870 0.031214893 0.997948060 0.002980540
1.520621020 0.000000000 0.000000000 0.000000000 -0.057516482 0.026567397 0.997979730 0.004742009
1.520621020 0.000000000 0.000000000 0.000000000 -0.059151902 0.020639183 0.998014007 0.006566418
1.520621020 0.000000000 0.000000000 0.000000000 -0.059882738 0.013129459 0.998085423 0.008195310
1.520621020 0.000000000 0.000000000 0.000000000 -0.061342696 0.005151433 0.998053980 0.009939251
1.520621020 0.000000000 0.000000000 0.000000000 -0.063640527 -0.003333839 0.997892402 0.012227959
1.520621020 0.000000000 0.000000000 0.000000000 -0.065744720 -0.012634362 0.997651929 0.014444126
1.520621020 0.000000000 0.000000000 0.000000000 -0.067691960 -0.022810431 0.997321818 0.015705890
1.520621020 0.000000000 0.000000000 0.000000000 -0.069490503 -0.033836584 0.996892811 0.015194707
1.520621020 0.000000000 0.000000000 0.000000000 -0.071689514 -0.046437464 0.996256355 0.013321091
1.520621020 0.000000000 0.000000000 0.000000000 -0.074403338 -0.059513988 0.995384618 0.011475692
1.520621020 0.000000000 0.000000000 0.000000000 -0.077114640 -0.073059143 0.994292439 0.009911590
1.520621020 0.000000000 0.000000000 0.000000000 -0.079066495 -0.087418533 0.992994604 0.008258629
1.520621021 0.000000000 0.000000000 0.000000000 -0.081403598 -0.100650896 0.991567433 0.006072630
1.520621021 0.000000000 0.000000000 0.000000000 -0.083661449 -0.111253772 0.990259822 0.002974225
1.520621021 0.000000000 0.000000000 0.000000000 0.084381618 0.119374289 -0.989256815 0.000690097
1.520621021 0.000000000 0.000000000 0.000000000 0.084227471 0.127163619 -0.988288578 0.004564410
1.520621021 0.000000000 0.000000000 0.000000000 0.083403119 0.134576131 -0.987347648 0.008820765
1.520621021 0.000000000 0.000000000 0.000000000 0.081992369 0.139839882 -0.986682845 0.013379918
1.520621021 0.000000000 0.000000000 0.000000000 0.079711984 0.141827699 -0.986521063 0.017524174
1.520621021 0.000000000 0.000000000 0.000000000 0.076214455 0.142348697 -0.986655571 0.020952069
1.520621021 0.000000000 0.000000000 0.000000000 0.073575160 0.143930465 -0.986561569 0.023811499
1.520621021 0.000000000 0.000000000 0.000000000 0.072149774 0.146717286 -0.986191883 0.026344222
1.520621021 0.000000000 0.000000000 0.000000000 0.071406816 0.149952451 -0.985705893 0.028270502
1.520621021 0.000000000 0.000000000 0.000000000 0.071285649 0.152243895 -0.985324030 0.029609263
1.520621021 0.000000000 0.000000000 0.000000000 0.071487292 0.153449169 -0.985062845 0.031529516
1.520621021 0.000000000 0.000000000 0.000000000 0.072006874 0.152642269 -0.985029186 0.035111968
1.520621021 0.000000000 0.000000000 0.000000000 0.072199353 0.150730986 -0.985089745 0.040811970
1.520621021 0.000000000 0.000000000 0.000000000 0.071371815 0.149121179 -0.985075091 0.047916635
1.520621021 0.000000000 0.000000000 0.000000000 0.070025180 0.146401901 -0.985199696 0.055177147
1.520621021 0.000000000 0.000000000 0.000000000 0.068700763 0.143129239 -0.985429166 0.061021177
1.520621021 0.000000000 0.000000000 0.000000000 0.067274384 0.139420565 -0.985826881 0.064663926
1.520621021 0.000000000 0.000000000 0.000000000 0.066056903 0.136586518 -0.986169257 0.066714350
1.520621022 0.000000000 0.000000000 0.000000000 0.065362127 0.133980080 -0.986496630 0.067834576
1.520621022 0.000000000 0.000000000 0.000000000 0.064840506 0.130633099 -0.986951545 0.068244781
1.520621022 0.000000000 0.000000000 0.000000000 0.064586531 0.126384110 -0.987549025 0.067842170
1.520621022 0.000000000 0.000000000 0.000000000 0.065114252 0.123253079 -0.987965142 0.067035000
1.520621022 0.000000000 0.000000000 0.000000000 0.066161075 0.119841813 -0.988348188 0.066547060
1.520621022 0.000000000 0.000000000 0.000000000 0.066968085 0.116188547 -0.988732499 0.066509713
1.520621022 0.000000000 0.000000000 0.000000000 0.067476314 0.112725938 -0.989096398 0.066544162
1.520621022 0.000000000 0.000000000 0.000000000 0.067970986 0.109040818 -0.989521799 0.065853282
1.520621022 0.000000000 0.000000000 0.000000000 0.068684407 0.104534461 -0.990058425 0.064337500
1.520621022 0.000000000 0.000000000 0.000000000 0.070333097 0.099004270 -0.990691950 0.061488780
1.520621022 0.000000000 0.000000000 0.000000000 0.073361633 0.091722298 -0.991439737 0.057029283
1.520621022 0.000000000 0.000000000 0.000000000 0.077608102 0.082845962 -0.992197040 0.051561248
1.520621022 0.000000000 0.000000000 0.000000000 0.082339445 0.072925908 -0.992822548 0.046961862
1.520621022 0.000000000 0.000000000 0.000000000 0.086584780 0.062398045 -0.993305267 0.044206416
1.520621022 0.000000000 0.000000000 0.000000000 0.090027765 0.052924457 -0.993651474 0.041841993
1.520621022 0.000000000 0.000000000 0.000000000 0.093674607 0.046234435 -0.993771671 0.038798337
1.520621022 0.000000000 0.000000000 0.000000000 0.096856689 0.040324073 -0.993822543 0.036187055
1.520621022 0.000000000 0.000000000 0.000000000 0.099610076 0.035721949 -0.993740126 0.035809729
1.520621022 0.000000000 0.000000000 0.000000000 0.102310790 0.032517436 -0.993479848 0.038378506
1.520621023 0.000000000 0.000000000 0.000000000 0.104514215 0.031411011 -0.993151317 0.041720371
1.520621023 0.000000000 0.000000000 0.000000000 0.105802508 0.032039386 -0.992906502 0.043771958
1.520621023 0.000000000 0.000000000 0.000000000 0.106261863 0.033834545 -0.992723714 0.045423203
1.520621023 0.000000000 0.000000000 0.000000000 0.105991608 0.037520021 -0.992557824 0.046765291
1.520621023 0.000000000 0.000000000 0.000000000 0.106258971 0.042325570 -0.992299271 0.047536661
1.520621023 0.000000000 0.000000000 0.000000000 0.107651820 0.044440655 -0.992076313 0.047124334
1.520621023 0.000000000 0.000000000 0.000000000 0.109565880 0.044075033 -0.991942275 0.045861011
1.520621023 0.000000000 0.000000000 0.000000000 0.110440692 0.043603697 -0.991959514 0.043793758
1.520621023 0.000000000 0.000000000 0.000000000 0.111109254 0.043156041 -0.992035720 0.040711415
1.520621023 0.000000000 0.000000000 0.000000000 0.111901469 0.040840811 -0.992172898 0.037457054
1.520621023 0.000000000 0.000000000 0.000000000 0.112386246 0.038570582 -0.992303829 0.034853311
1.520621023 0.000000000 0.000000000 0.000000000 0.112526327 0.036612605 -0.992420626 0.033145784
1.520621023 0.000000000 0.000000000 0.000000000 0.113381326 0.033229379 -0.992460215 0.032606828
1.520621023 0.000000000 0.000000000 0.000000000 0.113491373 0.028615514 -0.992543205 0.034041846
1.520621023 0.000000000 0.000000000 0.000000000 0.111803448 0.024843261 -0.992702873 0.037733365
1.520621023 0.000000000 0.000000000 0.000000000 0.108818956 0.021919365 -0.992887124 0.043048061
1.520621023 0.000000000 0.000000000 0.000000000 0.105596036 0.019255779 -0.993073361 0.047791125
1.520621023 0.000000000 0.000000000 0.000000000 0.103445068 0.016393989 -0.993252818 0.049791517
1.520621023 0.000000000 0.000000000 0.000000000 0.101986911 0.015254944 -0.993428800 0.049650543
1.520621023 0.000000000 0.000000000 0.000000000 0.101541467 0.014453599 -0.993549324 0.048375252
1.520621024 0.000000000 0.000000000 0.000000000 0.100286060 0.014483104 -0.993809203 0.045565481
1.520621024 0.000000000 0.000000000 0.000000000 0.097865820 0.015467164 -0.994239483 0.040876614
1.520621024 0.000000000 0.000000000 0.000000000 0.096389024 0.013816846 -0.994647310 0.034568478
1.520621024 0.000000000 0.000000000 0.000000000 0.094152125 0.008662600 -0.995145322 0.027315296
1.520621024 0.000000000 0.000000000 0.000000000 0.089736685 0.002202167 -0.995761914 0.020017220
1.520621024 0.000000000 0.000000000 0.000000000 0.085488277 -0.002439172 -0.996251280 0.013007372
1.520621024 0.000000000 0.000000000 0.000000000 0.084611425 -0.006848336 -0.996359810 0.007818980
1.520621024 0.000000000 0.000000000 0.000000000 0.085285300 -0.011384325 -0.996274900 0.005756544
1.520621024 0.000000000 0.000000000 0.000000000 0.085965788 -0.017937217 -0.996117705 0.006136498
1.520621024 0.000000000 0.000000000 0.000000000 0.086094061 -0.025250778 -0.995930730 0.008496601
1.520621024 0.000000000 0.000000000 0.000000000 0.086618989 -0.032340774 -0.995658152 0.010773565
1.520621024 0.000000000 0.000000000 0.000000000 0.087074155 -0.038882353 -0.995383299 0.010878516
1.520621024 0.000000000 0.000000000 0.000000000 0.087944710 -0.044777015 -0.995066912 0.010128547
1.520621024 0.000000000 0.000000000 0.000000000 0.089063403 -0.051175673 -0.994641156 0.011735926
1.520621024 0.000000000 0.000000000 0.000000000 0.091603984 -0.056015993 -0.994121262 0.013922436
1.520621024 0.000000000 0.000000000 0.000000000 0.095338625 -0.061836073 -0.993421869 0.014136387
1.520621024 0.000000000 0.000000000 0.000000000 0.098576812 -0.066214108 -0.992851005 0.012049356
1.520621024 0.000000000 0.000000000 0.000000000 0.099567380 -0.068588784 -0.992615296 0.009838138
1.520621024 0.000000000 0.000000000 0.000000000 0.099769253 -0.072064477 -0.992347349 0.009977275
1.520621024 0.000000000 0.000000000 0.000000000 0.099157331 -0.074979389 -0.992133504 0.014731743
1.520621025 0.000000000 0.000000000 0.000000000 0.097457199 -0.076581015 -0.991969373 0.025183447
1.520621025 0.000000000 0.000000000 0.000000000 0.094060970 -0.078382864 -0.991716557 0.038819209
1.520621025 0.000000000 0.000000000 0.000000000 0.089328006 -0.078776315 -0.991569249 0.051041402
1.520621025 0.000000000 0.000000000 0.000000000 0.086726372 -0.078070165 -0.991370234 0.059738139
1.520621025 0.000000000 0.000000000 0.000000000 0.085913205 -0.076798653 -0.991192782 0.065251494
1.520621025 0.000000000 0.000000000 0.000000000 0.086060022 -0.075265983 -0.991068313 0.068646218
1.520621025 0.000000000 0.000000000 0.000000000 0.087303347 -0.075607960 -0.990680874 0.072200880
1.520621025 0.000000000 0.000000000 0.000000000 0.089840180 -0.077372116 -0.989962146 0.076923642
1.520621025 0.000000000 0.000000000 0.000000000 0.091112638 -0.078689094 -0.989306678 0.082333530
1.520621025 0.000000000 0.000000000 0.000000000 0.090830947 -0.080162399 -0.988733002 0.087924848
1.520621025 0.000000000 0.000000000 0.000000000 0.088515119 -0.076981830 -0.988666492 0.093687984
1.520621025 0.000000000 0.000000000 0.000000000 0.086198721 -0.071856737 -0.988729883 0.099093935
1.520621025 0.000000000 0.000000000 0.000000000 0.084215285 -0.068924716 -0.988775182 0.102375823
1.520621025 0.000000000 0.000000000 0.000000000 0.081492517 -0.067663294 -0.988874979 0.104436216
1.520621025 0.000000000 0.000000000 0.000000000 0.078971758 -0.064933051 -0.988962781 0.107237021
1.520621025 0.000000000 0.000000000 0.000000000 0.078938367 -0.060319651 -0.988919700 0.110309119
1.520621025 0.000000000 0.000000000 0.000000000 0.080306146 -0.056189940 -0.988868793 0.111946969
1.520621025 0.000000000 0.000000000 0.000000000 0.082283656 -0.052226216 -0.989051355 0.110811731
1.520621025 0.000000000 0.000000000 0.000000000 0.084149596 -0.049019931 -0.989377438 0.107926725
1.520621025 0.000000000 0.000000000 0.000000000 0.087806209 -0.046332858 -0.989525023 0.104802502
1.520621026 0.000000000 0.000000000 0.000000000 0.092626573 -0.044793282 -0.989400328 0.102473753
1.520621026 0.000000000 0.000000000 0.000000000 0.095356288 -0.044657878 -0.989231847 0.101652377
1.520621026 0.000000000 0.000000000 0.000000000 0.094857933 -0.046178017 -0.989066386 0.103040026
1.520621026 0.000000000 0.000000000 0.000000000 0.091468266 -0.048534308 -0.988895188 0.106603400
1.520621026 0.000000000 0.000000000 0.000000000 0.088656996 -0.050070593 -0.988703367 0.109993299
1.520621026 0.000000000 0.000000000 0.000000000 0.087009627 -0.050839021 -0.988862962 0.109520598
1.520621026 0.000000000 0.000000000 0.000000000 0.086936701 -0.050455845 -0.989253461 0.106178191
1.520621026 0.000000000 0.000000000 0.000000000 0.088481206 -0.050403396 -0.989490413 0.102661074
1.520621026 0.000000000 0.000000000 0.000000000 0.091521886 -0.049882994 -0.989470080 0.100421069
1.520621026 0.000000000 0.000000000 0.000000000 0.094729724 -0.049553178 -0.989304682 0.099232087
1.520621026 0.000000000 0.000000000 0.000000000 0.097429852 -0.048252206 -0.989080562 0.099492664
1.520621026 0.000000000 0.000000000 0.000000000 0.099665695 -0.046457022 -0.988802748 0.100884192
1.520621026 0.000000000 0.000000000 0.000000000 0.102197749 -0.045418562 -0.988481783 0.101963418
1.520621026 0.000000000 0.000000000 0.000000000 0.105102490 -0.044732818 -0.988165139 0.102382125
1.520621026 0.000000000 0.000000000 0.000000000 0.107385264 -0.045863537 -0.987800926 0.103025585
1.520621026 0.000000000 0.000000000 0.000000000 0.107309661 -0.048387191 -0.987604120 0.103833607
1.520621026 0.000000000 0.000000000 0.000000000 0.106018570 -0.050724589 -0.987666209 0.103453069
1.520621026 0.000000000 0.000000000 0.000000000 0.103511002 -0.053388348 -0.987951814 0.101913543
1.520621026 0.000000000 0.000000000 0.000000000 0.099515243 -0.054941927 -0.988459599 0.100128531
1.520621026 0.000000000 0.000000000 0.000000000 0.094986467 -0.056206877 -0.988841962 0.100049652
1.520621027 0.000000000 0.000000000 0.000000000 0.090082582 -0.056759054 -0.989056153 0.102134543
1.520621027 0.000000000 0.000000000 0.000000000 0.084901083 -0.059067880 -0.989174417 0.104099777
1.520621027 0.000000000 0.000000000 0.000000000 0.081302621 -0.062076074 -0.989455625 0.102537851
1.520621027 0.000000000 0.000000000 0.000000000 0.079557196 -0.064003989 -0.990042955 0.096897311
1.520621027 0.000000000 0.000000000 0.000000000 0.081297723 -0.064694228 -0.990530696 0.089745628
1.520621027 0.000000000 0.000000000 0.000000000 0.085692326 -0.066052123 -0.990523111 0.084604426
1.520621027 0.000000000 0.000000000 0.000000000 0.089172945 -0.066195457 -0.990328842 0.083157275
1.520621027 0.000000000 0.000000000 0.000000000 0.091789119 -0.065614068 -0.989852218 0.086383674
1.520621027 0.000000000 0.000000000 0.000000000 0.092351003 -0.065365926 -0.989127482 0.093943668
1.520621027 0.000000000 0.000000000 0.000000000 0.090801045 -0.065781175 -0.988334190 0.103070535
1.520621027 0.000000000 0.000000000 0.000000000 0.087450706 -0.065584337 -0.987957529 0.109503379
1.520621027 0.000000000 0.000000000 0.000000000 0.081791869 -0.066516806 -0.988046325 0.112472503
1.520621027 0.000000000 0.000000000 0.000000000 0.076484303 -0.067616470 -0.988447602 0.112024560
1.520621027 0.000000000 0.000000000 0.000000000 0.072105857 -0.067910725 -0.989244782 0.107627318
1.520621027 0.000000000 0.000000000 0.000000000 0.069360022 -0.066324701 -0.990569900 0.097782895
1.520621027 0.000000000 0.000000000 0.000000000 0.069079812 -0.065423725 -0.991934358 0.083749297
1.520621027 0.000000000 0.000000000 0.000000000 0.070119099 -0.064864205 -0.992979984 0.069761727
1.520621027 0.000000000 0.000000000 0.000000000 0.071426601 -0.063613143 -0.993559599 0.060753036
1.520621027 0.000000000 0.000000000 0.000000000 0.075444527 -0.063221557 -0.993447111 0.058086112
1.520621027 0.000000000 0.000000000 0.000000000 0.081290150 -0.064825297 -0.992707502 0.061003350
1.520621028 0.000000000 0.000000000 0.000000000 0.086678071 -0.069108366 -0.991553588 0.067323301
1.520621028 0.000000000 0.000000000 0.000000000 0.091732035 -0.077085026 -0.989905707 0.075695597
1.520621028 0.000000000 0.000000000 0.000000000 0.096087743 -0.088047558 -0.987867859 0.084450383
1.520621028 0.000000000 0.000000000 0.000000000 0.098394363 -0.100443237 -0.985815448 0.091638461
1.520621028 0.000000000 0.000000000 0.000000000 0.099324515 -0.115765431 -0.983655102 0.095685142
1.520621028 0.000000000 0.000000000 0.000000000 0.096739178 -0.131931038 -0.981865899 0.095786686
1.520621028 0.000000000 0.000000000 0.000000000 0.093093476 -0.150430837 -0.979688022 0.094422174
1.520621028 0.000000000 0.000000000 0.000000000 0.088775908 -0.170837090 -0.976737768 0.094429127
1.520621028 0.000000000 0.000000000 0.000000000 0.084632412 -0.192250359 -0.973061100 0.095022365
1.520621028 0.000000000 0.000000000 0.000000000 0.085333472 -0.216186991 -0.968031168 0.094324130
1.520621028 0.000000000 0.000000000 0.000000000 0.089881470 -0.242621706 -0.961544585 0.092130556
1.520621028 0.000000000 0.000000000 0.000000000 0.096151587 -0.269305922 -0.954173035 0.088221379
1.520621028 0.000000000 0.000000000 0.000000000 0.101557782 -0.293051963 -0.947113120 0.082360798
1.520621028 0.000000000 0.000000000 0.000000000 0.106829798 -0.313134588 -0.940542809 0.076898293
1.520621028 0.000000000 0.000000000 0.000000000 0.110289938 -0.329650946 -0.934669192 0.074564632
1.520621028 0.000000000 0.000000000 0.000000000 0.112702765 -0.340430621 -0.930242447 0.077807903
1.520621028 0.000000000 0.000000000 0.000000000 0.113643669 -0.345164016 -0.927750689 0.085003395
1.520621028 0.000000000 0.000000000 0.000000000 0.115837260 -0.343929528 -0.927227273 0.092432641
1.520621028 0.000000000 0.000000000 0.000000000 0.117779442 -0.334904548 -0.930030153 0.094925560
1.520621028 0.000000000 0.000000000 0.000000000 0.119151750 -0.316326443 -0.936501347 0.093304169
1.520621029 0.000000000 0.000000000 0.000000000 0.120779260 -0.291287186 -0.944777703 0.089214558
1.520621029 0.000000000 0.000000000 0.000000000 0.125102886 -0.264094807 -0.952836428 0.081889819
1.520621029 0.000000000 0.000000000 0.000000000 0.127835602 -0.234174170 -0.960940483 0.073579245
1.520621029 0.000000000 0.000000000 0.000000000 0.128179812 -0.201790851 -0.968532477 0.069247596
1.520621029 0.000000000 0.000000000 0.000000000 0.126449708 -0.168565188 -0.974847176 0.072589475
1.520621029 0.000000000 0.000000000 0.000000000 0.122381222 -0.134760415 -0.979930949 0.081226861
1.520621029 0.000000000 0.000000000 0.000000000 0.117451568 -0.101169103 -0.983702690 0.091098620
1.520621029 0.000000000 0.000000000 0.000000000 0.108313825 -0.067446492 -0.986850935 0.099218535
1.520621029 0.000000000 0.000000000 0.000000000 0.096621923 -0.034117160 -0.989128449 0.105475753
1.520621029 0.000000000 0.000000000 0.000000000 0.084823045 -0.003085343 -0.990083369 0.111939508
1.520621029 0.000000000 0.000000000 0.000000000 0.070910104 0.025050692 -0.989905110 0.120133648
1.520621029 0.000000000 0.000000000 0.000000000 0.057730646 0.050071547 -0.988971640 0.126866493
1.520621029 0.000000000 0.000000000 0.000000000 0.045363339 0.074142072 -0.987343466 0.132657456
1.520621029 0.000000000 0.000000000 0.000000000 0.032607114 0.099882302 -0.985140543 0.135861741
1.520621029 0.000000000 0.000000000 0.000000000 0.019247380 0.127055876 -0.982284954 0.136391392
1.520621029 0.000000000 0.000000000 0.000000000 0.003922707 0.155874677 -0.978420157 0.135579103
1.520621029 0.000000000 0.000000000 0.000000000 -0.009548867 0.185068348 -0.973619133 0.133132676
1.520621029 0.000000000 0.000000000 0.000000000 -0.018066741 0.214413628 -0.968016754 0.129011444
1.520621029 0.000000000 0.000000000 0.000000000 -0.021140934 0.243261496 -0.961971215 0.122426661
1.520621029 0.000000000 0.000000000 0.000000000 -0.022602539 0.268999460 -0.956323133 0.112135989
1.520621030 0.000000000 0.000000000 0.000000000 -0.023455243 0.288258068 -0.952125297 0.099068441
